Annales salésiennes,1888,1888,https://gallica.bnf.fr/ark:/12148/cb343896525/date,cb343896525_date
"Annales scientifiques, littéraires et industrielles de l'Auvergne / publiées par l'Académie des sciences, belles-lettres et arts de Clermont-Ferrand ; sous la direction de M. H. Lecoq",1828,1858,https://gallica.bnf.fr/ark:/12148/cb34519137s/date,cb34519137s_date
Annales sedanaises d'histoire et d'archéologie : bulletin de la Société des amis du Vieux Sedan,1936,1969,https://gallica.bnf.fr/ark:/12148/cb34417431w/date,cb34417431w_date
Annales spiritaines : mensuel / rédacteur R. P. M. Briault,1947,1956,https://gallica.bnf.fr/ark:/12148/cb34410791w/date,cb34410791w_date
"Annales typographiques, ou Notice du progrès des connoissances humaines",1759,1763,https://gallica.bnf.fr/ark:/12148/cb32694763b/date,cb32694763b_date
"Annales universelles de la législation et de la jurisprudence commerciales / rédigées par MM. Roger et Garnier,...",1824,1830,https://gallica.bnf.fr/ark:/12148/cb34454992k/date,cb34454992k_date
"Annales universitaires de l'Algérie. Publication [""puis"" Bulletin] de la Société des amis de l'Université d'Alger",1912,1912,https://gallica.bnf.fr/ark:/12148/cb32694771z/date,cb32694771z_date
"Année encyclopédique des dames : bibliothèque des familles : guide universel pour les besoins, les travaux, les devoirs et les amusements de chaque mois de l'année... / rédigée par une société de savants et d'hommes de lettres sous la direction de M. Ad. Blondeau",1855,1855,https://gallica.bnf.fr/ark:/12148/cb32694990s/date,cb32694990s_date
Année lyrique des troubadours de Marseille,1811,1811,https://gallica.bnf.fr/ark:/12148/cb326950222/date,cb326950222_date
Année politique française et étrangère,1925,1940,https://gallica.bnf.fr/ark:/12148/cb34426924z/date,cb34426924z_date
Année théâtrale,1800,1803,https://gallica.bnf.fr/ark:/12148/cb38735336b/date,cb38735336b_date
"Année théâtrale de ... ou Répertoire général des pièces jouées à Paris, depuis le 1er janvier jusqu'au 31 décembre ...",1825,1827,https://gallica.bnf.fr/ark:/12148/cb326950927/date,cb326950927_date
"Annette, ou le plaisir des jeunes bergères",1821,1821,https://gallica.bnf.fr/ark:/12148/cb40047279t/date,cb40047279t_date
Annexe au Bulletin officiel de l'Union des syndicats ouvriers de la région parisienne,1944,1944,https://gallica.bnf.fr/ark:/12148/cb43774421k/date,cb43774421k_date
Annonces de Bercy et du canton de Charenton (Seine),1849,1850,https://gallica.bnf.fr/ark:/12148/cb326952291/date,cb326952291_date
Annonces écclesiastiques. Paraissant tous les samedis,1835,1835,https://gallica.bnf.fr/ark:/12148/cb32695271t/date,cb32695271t_date
"Annonces marseillaises et les Petites affiches toulonnaises, d'Aix, d'Arles, d'Avignon, de Nîmes, d'Alais, de Montpellier et de Cette",1857,1866,https://gallica.bnf.fr/ark:/12148/cb326953190/date,cb326953190_date
"Annonces, affiches et avis divers",1751,1782,https://gallica.bnf.fr/ark:/12148/cb32695181v/date,cb32695181v_date
"Annonces, affiches et avis divers pour la ville du Mans et pour la province",1771,1779,https://gallica.bnf.fr/ark:/12148/cb41319451h/date,cb41319451h_date
"Annonces, affiches, et avis divers",1752,1760,https://gallica.bnf.fr/ark:/12148/cb42141882c/date,cb42141882c_date
"Annonces, affiches, nouvelles et avis divers de la Province du Poitou, apanage de Monseigneur, comte d'Artois",1782,1786,https://gallica.bnf.fr/ark:/12148/cb326952051/date,cb326952051_date
Annuaire ... : rapports et comptes-rendus pour l'exercice ... / Société philantropique...,1845,1945,https://gallica.bnf.fr/ark:/12148/cb328704237/date,cb328704237_date
"Annuaire ... : rapports, comptes rendus & statuts / Société charitable des visiteurs pour le relèvement des familles malheureuses",1898,1911,https://gallica.bnf.fr/ark:/12148/cb37584110d/date,cb37584110d_date
Annuaire ... : renfermant les documents relatifs à l'année ... / Collège Stanislas,1846,1979,https://gallica.bnf.fr/ark:/12148/cb32744202w/date,cb32744202w_date
Annuaire ... du Bureau des longitudes : encyclopédie physique et spatiale,1970,1976,https://gallica.bnf.fr/ark:/12148/cb34350484f/date,cb34350484f_date
Annuaire / [4 sociétés d'histoire de la vallée de la Weiss],1985,2005,https://gallica.bnf.fr/ark:/12148/cb34394566k/date,cb34394566k_date
Annuaire / [Amis de la Bibliothèque humaniste de Sélestat],1976,1976,https://gallica.bnf.fr/ark:/12148/cb34355600b/date,cb34355600b_date
Annuaire / [Société d'histoire et d'archéologie de Colmar],1973,1973,https://gallica.bnf.fr/ark:/12148/cb34395640d/date,cb34395640d_date
Annuaire / Collège Stanislas,1846,1980,https://gallica.bnf.fr/ark:/12148/cb34473047f/date,cb34473047f_date
Annuaire / Comité central des houillères de France,1895,1939,https://gallica.bnf.fr/ark:/12148/cb32744988c/date,cb32744988c_date
"Annuaire / École pratique des hautes études, Section des sciences historiques et philologiques",1893,1961,https://gallica.bnf.fr/ark:/12148/cb327645113/date,cb327645113_date
Annuaire / Société d'économie politique...,1842,1939,https://gallica.bnf.fr/ark:/12148/cb328694205/date,cb328694205_date
Annuaire / Société d'histoire de Wintzenheim,1997,2011,https://gallica.bnf.fr/ark:/12148/cb36135704h/date,cb36135704h_date
Annuaire / Société des amis des livres,1880,1950,https://gallica.bnf.fr/ark:/12148/cb32869845m/date,cb32869845m_date
Annuaire / Société des aquafortistes français,1885,1912,https://gallica.bnf.fr/ark:/12148/cb328699180/date,cb328699180_date
Annuaire / Université de Toulouse,1895,1940,https://gallica.bnf.fr/ark:/12148/cb328857929/date,cb328857929_date
Annuaire : programme des cours et des conférences / Université de Besançon,1897,1938,https://gallica.bnf.fr/ark:/12148/cb34527231q/date,cb34527231q_date
Annuaire administratif de l'Indochine,1926,1943,https://gallica.bnf.fr/ark:/12148/cb32695454s/date,cb32695454s_date
Annuaire administratif et commercial du département des Hautes-Alpes pour l'année ...,1852,1859,https://gallica.bnf.fr/ark:/12148/cb32695499r/date,cb32695499r_date
Annuaire administratif et historique / Département de l'Orne,1867,1892,https://gallica.bnf.fr/ark:/12148/cb32755746b/date,cb32755746b_date
Annuaire administratif et statistique du département de la Haute-Savoie : publié sous les auspices de l'Administration préfectorale et encouragé par le Conseil général,1864,1871,https://gallica.bnf.fr/ark:/12148/cb32695514t/date,cb32695514t_date
Annuaire administratif et statistique du Pas-de-Calais,1852,1939,https://gallica.bnf.fr/ark:/12148/cb326955244/date,cb326955244_date
"Annuaire administratif, commercial et historique du Département de Saône-et-Loire...",1884,1923,https://gallica.bnf.fr/ark:/12148/cb32695438j/date,cb32695438j_date
"Annuaire administratif, commercial, industriel et statistique du département de la Loire",1876,1904,https://gallica.bnf.fr/ark:/12148/cb41950656g/date,cb41950656g_date
"Annuaire administratif, statistique et commercial du département de l'Orne...",1893,1924,https://gallica.bnf.fr/ark:/12148/cb326955693/date,cb326955693_date
"Annuaire administratif, statistique et historique du département du Tarn / publié sous les auspices de M. le préfet et du Conseil général",1865,1884,https://gallica.bnf.fr/ark:/12148/cb438862049/date,cb438862049_date
"Annuaire administratif, statistique, historique et commercial de la Meurthe...",1849,1922,https://gallica.bnf.fr/ark:/12148/cb32695588c/date,cb32695588c_date
"Annuaire biographique des artistes français, peintres, sculpteurs, architectes, graveurs, musiciens : contenant 1° Des notices sur les pricipaux artistes et sur leurs travaux avec des portraits ou des planches d'après leurs ouvrages, 2° Une liste générale alphabétique de tous les artistes vivans, avec indication de leurs demeures / par Guyot de Fère et D. de B. [bon de Boissy]",1841,1848,https://gallica.bnf.fr/ark:/12148/cb326956848/date,cb326956848_date
"Annuaire commercial, industriel et administratif du département de la Drôme",1894,1894,https://gallica.bnf.fr/ark:/12148/cb32695769n/date,cb32695769n_date
Annuaire de Colmar / publié par le Comité d'études historiques et littéraires Colmar ville et campagne ; dir. Albert Schmitt,1935,1939,https://gallica.bnf.fr/ark:/12148/cb32695830w/date,cb32695830w_date
"Annuaire de l'Académie des sciences, inscriptions et belles-lettres de Toulouse",1870,1885,https://gallica.bnf.fr/ark:/12148/cb43886391b/date,cb43886391b_date
"Annuaire de l'Académie impériale des sciences, inscriptions et belles-lettres de Toulouse",1852,1869,https://gallica.bnf.fr/ark:/12148/cb43886385d/date,cb43886385d_date
"Annuaire de l'Académie nationale des sciences, inscriptions et belles-lettres de Toulouse",1849,1851,https://gallica.bnf.fr/ark:/12148/cb43886383q/date,cb43886383q_date
"Annuaire de l'Académie royale des sciences, inscriptions et belles lettres de Toulouse",1814,1848,https://gallica.bnf.fr/ark:/12148/cb32695848z/date,cb32695848z_date
Annuaire de l'aéronautique...,1926,1931,https://gallica.bnf.fr/ark:/12148/cb32695875v/date,cb32695875v_date
Annuaire de l'Armée française pour l'année ... : publié sur les documents communiqués par le Ministère de la guerre,1873,1905,https://gallica.bnf.fr/ark:/12148/cb32695910j/date,cb32695910j_date
Annuaire de l'Athénée des arts ...,1805,1805,https://gallica.bnf.fr/ark:/12148/cb42606310c/date,cb42606310c_date
"Annuaire de l'Athénée des arts, sciences et belles-lettres, de Paris...",1856,1858,https://gallica.bnf.fr/ark:/12148/cb326960825/date,cb326960825_date
Annuaire de l'automobile et du tourisme au Maroc... Edité par la Société des grands régionaux du Maroc,1930,1930,https://gallica.bnf.fr/ark:/12148/cb32696092g/date,cb32696092g_date
Annuaire de l'économie politique et de la statistique / par les rédacteurs du Journal des économistes,1844,1899,https://gallica.bnf.fr/ark:/12148/cb37015881s/date,cb37015881s_date
Annuaire de l'enseignement élémentaire en France et dans les pays de langue française,1885,1886,https://gallica.bnf.fr/ark:/12148/cb32696123x/date,cb32696123x_date
Annuaire de l'épicerie française et de l'alimentation / par Paul Garnaud,1890,1892,https://gallica.bnf.fr/ark:/12148/cb32696153v/date,cb32696153v_date
Annuaire de l'état militaire de France pour l'année ... / publié par ordre de S. Exc. le Ministre de la guerre,1819,1847,https://gallica.bnf.fr/ark:/12148/cb32696158k/date,cb32696158k_date
"Annuaire de l'horticulteur français : contenant les adresses des principaux horticulteurs de l'Europe, avec l'indication de leurs principales cultures, le résumé des plantes, les plus belles et les plus nouvelles, introduites dans ces dernières années, etc. / par L. Ingelrelst,...",1859,1859,https://gallica.bnf.fr/ark:/12148/cb326961697/date,cb326961697_date
"Annuaire de l'imprimerie / par Arnold Muller, typographe",1891,1939,https://gallica.bnf.fr/ark:/12148/cb32696177v/date,cb32696177v_date
Annuaire de l'imprimerie... ou Guide des typographes en province et dans Paris / par V.-Eugène Gauthier (de Lyon),1853,1856,https://gallica.bnf.fr/ark:/12148/cb32696180r/date,cb32696180r_date
"Annuaire de l'Indo-Chine française.... 1re partie, Cochinchine et Cambodge",1889,1897,https://gallica.bnf.fr/ark:/12148/cb32696183s/date,cb32696183s_date
"Annuaire de l'Indo-Chine.... 2e partie, Annam et Tonkin",1889,1897,https://gallica.bnf.fr/ark:/12148/cb32696182f/date,cb32696182f_date
Annuaire de l'Institut de droit international,1877,1877,https://gallica.bnf.fr/ark:/12148/cb344631016/date,cb344631016_date
Annuaire de l'Institut des provinces et des congrès scientifiques,1846,1880,https://gallica.bnf.fr/ark:/12148/cb32696203k/date,cb32696203k_date
Annuaire de l'Institut international de droit public,1929,1940,https://gallica.bnf.fr/ark:/12148/cb377504898/date,cb377504898_date
Annuaire de l'Instruction publique pour ...,1800,1804,https://gallica.bnf.fr/ark:/12148/cb32696219z/date,cb32696219z_date
"Annuaire de l'Orne, historique, administratif, industriel et commercial",1861,1866,https://gallica.bnf.fr/ark:/12148/cb44526244x/date,cb44526244x_date
Annuaire de l'Orne...,1841,1859,https://gallica.bnf.fr/ark:/12148/cb32696254g/date,cb32696254g_date
Annuaire de l'Université de Grenoble / publié par les soins du Conseil de l'Université,1897,1914,https://gallica.bnf.fr/ark:/12148/cb32696285r/date,cb32696285r_date
Annuaire de l'Université de Lyon : livret de l'étudiant / publiée par les soins du Conseil général des facultés,1893,1962,https://gallica.bnf.fr/ark:/12148/cb34458806v/date,cb34458806v_date
Annuaire de l'Université de Poitiers,1896,1926,https://gallica.bnf.fr/ark:/12148/cb326962863/date,cb326962863_date
Annuaire de la boucherie de Paris... / publié par P. Agnus,1862,1879,https://gallica.bnf.fr/ark:/12148/cb32696302h/date,cb32696302h_date
Annuaire de la Bourse du travail,1887,1892,https://gallica.bnf.fr/ark:/12148/cb32696315v/date,cb32696315v_date
"Annuaire de la Bourse et de la banque : guide universel des capitalistes et des actionnaires par une société de jurisconsultes et de financiers sous la direction de M.A.F. de Birieux, avocat, rédacteur principal",1857,1857,https://gallica.bnf.fr/ark:/12148/cb326963166/date,cb326963166_date
Annuaire de la Cochinchine française...,1865,1888,https://gallica.bnf.fr/ark:/12148/cb32696348t/date,cb32696348t_date
Annuaire de la coopération,1914,1977,https://gallica.bnf.fr/ark:/12148/cb32696365d/date,cb32696365d_date
"Annuaire de la curiosité et des beaux-arts : Paris, départements, étranger",1911,1924,https://gallica.bnf.fr/ark:/12148/cb32696387q/date,cb32696387q_date
"Annuaire de la finance, banque, bourse et professions qui s'y rattachent / par Justin Neu",1893,1897,https://gallica.bnf.fr/ark:/12148/cb326964212/date,cb326964212_date
Annuaire de la Librairie française,1894,1913,https://gallica.bnf.fr/ark:/12148/cb32696458d/date,cb32696458d_date
Annuaire de la Marine de France... Annuaire des colonies françaises... par l'historiographe de la marine...,1800,1801,https://gallica.bnf.fr/ark:/12148/cb326964739/date,cb326964739_date
Annuaire de la marine et des colonies...,1852,1962,https://gallica.bnf.fr/ark:/12148/cb32696474n/date,cb32696474n_date
"Annuaire de La Pomme de terre industrielle... / publié sous la direction de Georges Gras,... ; avec la collaboration de Albert Baudry,...",1893,1893,https://gallica.bnf.fr/ark:/12148/cb444241816/date,cb444241816_date
Annuaire de la presse française / par Émile Mermet,1880,1891,https://gallica.bnf.fr/ark:/12148/cb32696515d/date,cb32696515d_date
Annuaire de la presse française et étrangère et du monde politique / directeur Paul Bluysen,1907,1964,https://gallica.bnf.fr/ark:/12148/cb34458514n/date,cb34458514n_date
Annuaire de la République française ...,1802,1802,https://gallica.bnf.fr/ark:/12148/cb32696541z/date,cb32696541z_date
Annuaire de la Société archéologique de la province de Constantine,1853,1862,https://gallica.bnf.fr/ark:/12148/cb326965669/date,cb326965669_date
Annuaire de la Société centrale de médecine vétérinaire : rédigé et publié à l'occasion du cinquantenaire de la Société / sous la direction de M. C. Leblanc ; par M. L. Moulé,1894,1894,https://gallica.bnf.fr/ark:/12148/cb32696567n/date,cb32696567n_date
Annuaire de la Société d'ethnographie ...,1860,1891,https://gallica.bnf.fr/ark:/12148/cb32696577z/date,cb32696577z_date
Annuaire de la Société d'histoire de la Hardt et du Ried,1986,1986,https://gallica.bnf.fr/ark:/12148/cb34408863n/date,cb34408863n_date
Annuaire de la Société d'histoire du Sundgau,1994,1994,https://gallica.bnf.fr/ark:/12148/cb345342943/date,cb345342943_date
Annuaire de la Société d'histoire du val et de la ville de Munster,1927,1927,https://gallica.bnf.fr/ark:/12148/cb32696579n/date,cb32696579n_date
Annuaire de la Société d'histoire et d'archéologie lorraine,1889,1980,https://gallica.bnf.fr/ark:/12148/cb32696580v/date,cb32696580v_date
Annuaire de la Société d'histoire sundgovienne,1933,1993,https://gallica.bnf.fr/ark:/12148/cb32696582j/date,cb32696582j_date
Annuaire de la Société de la morale chrétienne : contenant une notice historique sur la vie du duc de la Rochefoucauld-Liancourt son fondateur...,1842,1843,https://gallica.bnf.fr/ark:/12148/cb32696597k/date,cb32696597k_date
Annuaire de la Société des amis du Louvre...,1902,1946,https://gallica.bnf.fr/ark:/12148/cb326966010/date,cb326966010_date
Annuaire de la Société des amis du Vieux Strasbourg,1970,1970,https://gallica.bnf.fr/ark:/12148/cb34404925d/date,cb34404925d_date
Annuaire de la Société des auteurs et compositeurs dramatiques,1866,1956,https://gallica.bnf.fr/ark:/12148/cb32696609r/date,cb32696609r_date
Annuaire de la Société des inventions et découvertes pour l'année ...,1810,1811,https://gallica.bnf.fr/ark:/12148/cb32696621m/date,cb32696621m_date
Annuaire de la Société des touristes du Dauphiné,1875,1927,https://gallica.bnf.fr/ark:/12148/cb32696631x/date,cb32696631x_date
"Annuaire de la Société historique, littéraire et scientifique du Club vosgien / dir. Fr. Ritter",1933,1939,https://gallica.bnf.fr/ark:/12148/cb32696643x/date,cb32696643x_date
Annuaire de la Société philotechnique,1840,1910,https://gallica.bnf.fr/ark:/12148/cb326966599/date,cb326966599_date
Annuaire de la typographie parisienne et départementale / par E. M. Prétod,1844,1847,https://gallica.bnf.fr/ark:/12148/cb326966746/date,cb326966746_date
"Annuaire de la vélocipédie pratique. [""puis"" Guide des environs de Paris à l'usage des vélocemen]. Par A. de Baroncelli",1883,1885,https://gallica.bnf.fr/ark:/12148/cb32696675j/date,cb32696675j_date
Annuaire de législation étrangère / publié par la Société de législation comparée : contenant la traduction des principales lois votées dans les pays étrangers,1872,1956,https://gallica.bnf.fr/ark:/12148/cb344593010/date,cb344593010_date
Annuaire de législation française / publié par la Société de législation comparée,1882,1934,https://gallica.bnf.fr/ark:/12148/cb344592998/date,cb344592998_date
Annuaire de législation française et étrangère / publié par le Centre français de droit comparé,1957,1992,https://gallica.bnf.fr/ark:/12148/cb34378594c/date,cb34378594c_date
Annuaire de Saint-Joseph. Publié par la Société protectrice du travail chrétien pour l'année de l'oeuvre allant du 19 mars... au 19 mars...,1877,1877,https://gallica.bnf.fr/ark:/12148/cb326967645/date,cb326967645_date
Annuaire départemental de la Société d'émulation de la Vendée,1855,1911,https://gallica.bnf.fr/ark:/12148/cb34414200b/date,cb34414200b_date
Annuaire départemental des Hautes-Alpes / publié sous les auspices du Conseil général,1894,1914,https://gallica.bnf.fr/ark:/12148/cb32696813j/date,cb32696813j_date
"Annuaire des Alpes-Maritimes / publié par la Société des lettres, sciences et arts des Alpes-Maritimes",1862,1872,https://gallica.bnf.fr/ark:/12148/cb32696840f/date,cb32696840f_date
Annuaire des artistes : recueil des documents qui peuvent intéresser les artistes et les amateurs,1834,1834,https://gallica.bnf.fr/ark:/12148/cb32696886r/date,cb32696886r_date
"Annuaire des artistes et des amateurs / publié par M. Paul Lacroix,...",1860,1862,https://gallica.bnf.fr/ark:/12148/cb32696888f/date,cb32696888f_date
Annuaire des artistes français / par M. Guyot de Fère,1832,1836,https://gallica.bnf.fr/ark:/12148/cb32696889s/date,cb32696889s_date
Annuaire des beaux-arts / par Ernest Filloneau,1862,1862,https://gallica.bnf.fr/ark:/12148/cb32696906j/date,cb32696906j_date
"Annuaire des brasseurs et des malteurs... : notes pratiques et renseignements utiles pour la brasserie, la malterie et les industries annexes ou dérivées : liste des brasseries et malteries de France et de Belgique... / publié sous la direction de Georges Gras",1901,1901,https://gallica.bnf.fr/ark:/12148/cb32696921f/date,cb32696921f_date
"Annuaire des châteaux et des départements : 40.000 noms & adresses de l'aristocratie, du high life, de la colonie étrangère, du monde politique, de la magistrature, de l'armée, du clergé, des sciences, lettres et beaux-arts, de tous les propriétaires des châteaux de France, etc. etc., avec notices descriptives, anecdotiques & illustrations",1887,1937,https://gallica.bnf.fr/ark:/12148/cb345167607/date,cb345167607_date
Annuaire des cinq départements de la Normandie / publié par l'Association normande,1834,1834,https://gallica.bnf.fr/ark:/12148/cb326969501/date,cb326969501_date
Annuaire des coiffeurs de Paris et des principales villes de France,1865,1865,https://gallica.bnf.fr/ark:/12148/cb427039721/date,cb427039721_date
Annuaire des commerçants de Smyrne et de l'Anatolie... / créé par Joseph L. Nalpas,1893,1894,https://gallica.bnf.fr/ark:/12148/cb32696967r/date,cb32696967r_date
"Annuaire des consistoires et communautés israélites de la France, Algérie et Tunisie, Alsace-Lorraine, Suisse et Belgique pour l'année religieuse... / publié par Raoul Hirschler,...",1898,1900,https://gallica.bnf.fr/ark:/12148/cb32696991m/date,cb32696991m_date
"Annuaire des contributions directes de l'Empire français : ouvrage indispensable à tous les fonctionnaires et employés chargés de la répartition ou de la confection des rôles des contributions directes, et du jugement des réclamations ; aux receveurs généraux de département, receveurs particuliers d'arrondissement et receveurs particuliers percepteurs de communes, pour les guider dans la perception, les poursuites, etc. et leur faciliter l'exécution des lois et arrêtés relatifs à leurs fonctions ; et aux contribuables pour vérifier l'exactitude de leurs taxes et éviter les poursuites des percepteurs, en les acquittant aux époques déterminées par la loi / par T.-H. Saint-Léger, chef des bureaux de la Recette générale du département de la Seine...",1805,1805,https://gallica.bnf.fr/ark:/12148/cb326969939/date,cb326969939_date
"Annuaire des Côtes-du-Nord / par MM. Habasque, Marée, de Garaby",1836,1880,https://gallica.bnf.fr/ark:/12148/cb32696997p/date,cb32696997p_date
Annuaire des deux mondes : histoire générale des divers états,1851,1868,https://gallica.bnf.fr/ark:/12148/cb32697009b/date,cb32697009b_date
"Annuaire des engrais [""puis"" et des amendements]",1860,1865,https://gallica.bnf.fr/ark:/12148/cb326970398/date,cb326970398_date
Annuaire des Facultés catholiques de Lille,1880,1880,https://gallica.bnf.fr/ark:/12148/cb326970603/date,cb326970603_date
Annuaire des facultés d'Aix-Marseille : livret de l'étudiant...,1887,1928,https://gallica.bnf.fr/ark:/12148/cb32697061f/date,cb32697061f_date
Annuaire des gens de lettres et des dessinateurs,1905,1905,https://gallica.bnf.fr/ark:/12148/cb32697085f/date,cb32697085f_date
"Annuaire des grands cercles : Cercle de l'Union, Jockey-Club, Cercle agricole, Cercle de la rue Royale, Cercle des chemins de fer, Cercle de l'Union artistique, Sporting-Club / par le baron de Tully",1897,1930,https://gallica.bnf.fr/ark:/12148/cb34516138d/date,cb34516138d_date
Annuaire des hôtels de Paris et des principales villes de France,1865,1865,https://gallica.bnf.fr/ark:/12148/cb42703976d/date,cb42703976d_date
"Annuaire des imprimeurs et des libraires de France / par M. H. Bancelin-Dutertre,...",1828,1845,https://gallica.bnf.fr/ark:/12148/cb32697101v/date,cb32697101v_date
Annuaire des industries de la photo et du cinéma substandard,1930,1970,https://gallica.bnf.fr/ark:/12148/cb34472972w/date,cb34472972w_date
"Annuaire des institutions de crédit financier, commercial et industriel de la France et des principales places de l'Europe : statuts fondamentaux des banques, comptoirs d'escompte, crédit foncier... / par M. Haussmann,... [et A. Baudouin]",1853,1853,https://gallica.bnf.fr/ark:/12148/cb32697110t/date,cb32697110t_date
Annuaire des inventeurs. Précis des législations française et étrangères sur les brevets d'invention... [Par Ch. Desnos-Gardissal],1858,1858,https://gallica.bnf.fr/ark:/12148/cb326971146/date,cb326971146_date
"Annuaire des lettres, des arts et des théâtres ...",1846,1847,https://gallica.bnf.fr/ark:/12148/cb32697124h/date,cb32697124h_date
Annuaire des limonadiers de Paris et des principales villes de France,1865,1865,https://gallica.bnf.fr/ark:/12148/cb427039574/date,cb427039574_date
"Annuaire des notables commerçants de la ville de Paris : contenant leurs noms et adresses... / publié par J. Techener avec le concours de M. Emile Cottenet,...",1861,1867,https://gallica.bnf.fr/ark:/12148/cb32697187d/date,cb32697187d_date
"Annuaire des postes, ou Manuel du service de la poste aux lettres : à l'usage du commerce et des voyageurs / publié par ordre de l'administration",1833,1879,https://gallica.bnf.fr/ark:/12148/cb32697221r/date,cb32697221r_date
"Annuaire des réseaux téléphoniques du Cambodge : Phnom-penh, Antassom, Bockor, Kampot, Kep, Takeo / Administration des postes, des télégraphes et des téléphones de l'Indochine",1923,1923,https://gallica.bnf.fr/ark:/12148/cb32697235f/date,cb32697235f_date
"Annuaire des sciences historiques : bibliographie des ouvrages d'érudition / publié par Am. de Caix de Saint-Aymour,...",1877,1877,https://gallica.bnf.fr/ark:/12148/cb326972401/date,cb326972401_date
"Annuaire des sociétés par actions anonymes, civiles et en commandite... / fondé et publié par Jacques Bresson,...",1839,1840,https://gallica.bnf.fr/ark:/12148/cb326972552/date,cb326972552_date
Annuaire des valeurs admises à la cote officielle de la Bourse de Lille / Compagnie des agents de change près la Bourse de Lille,1892,1924,https://gallica.bnf.fr/ark:/12148/cb326972970/date,cb326972970_date
Annuaire des voyages et de la géographie ... / par une réunion de géographes et de voyageurs ; sous la direction de M. Frédéric Lacroix,1844,1847,https://gallica.bnf.fr/ark:/12148/cb32697313d/date,cb32697313d_date
Annuaire Desfossés : valeurs cotées en banque à la Bourse de Paris,1907,1949,https://gallica.bnf.fr/ark:/12148/cb326973153/date,cb326973153_date
Annuaire diplomatique de l'Empire français pour l'année ...,1858,1870,https://gallica.bnf.fr/ark:/12148/cb326973211/date,cb326973211_date
Annuaire diplomatique de la République française pour...,1872,1877,https://gallica.bnf.fr/ark:/12148/cb345224881/date,cb345224881_date
Annuaire diplomatique et consulaire de la République française,1879,1879,https://gallica.bnf.fr/ark:/12148/cb34349566r/date,cb34349566r_date
Annuaire diplomatique pour 1823 [-1825],1823,1825,https://gallica.bnf.fr/ark:/12148/cb455126560/date,cb455126560_date
"Annuaire du bâtiment, des travaux publics et des arts industriels : à l'usage de MM. les architectes, ingénieurs, vérificateurs, métreurs, entrepreneurs, constructeurs, propriétaires, administrateurs, directeurs, chefs d'ateliers et d'établissements, etc. / Sageret",1866,1914,https://gallica.bnf.fr/ark:/12148/cb32697329s/date,cb32697329s_date
"Annuaire du bibliophile, du bibliothécaire et de l'archiviste... / publié par Louis Lacour",1860,1863,https://gallica.bnf.fr/ark:/12148/cb32697335q/date,cb32697335q_date
Annuaire du caïdat de Zaghouan...,1906,1906,https://gallica.bnf.fr/ark:/12148/cb32697341n/date,cb32697341n_date
"Annuaire du Cercle des arts, fondé en 1836 : contenant la liste des membres, les statuts et le règlement intérieur du Cercle...",1838,1873,https://gallica.bnf.fr/ark:/12148/cb32697359q/date,cb32697359q_date
Annuaire du club alpin français,1875,1904,https://gallica.bnf.fr/ark:/12148/cb34438654r/date,cb34438654r_date
Annuaire du Club alpin suisse,1868,1869,https://gallica.bnf.fr/ark:/12148/cb32697380j/date,cb32697380j_date
Annuaire du Collège de France,1901,1901,https://gallica.bnf.fr/ark:/12148/cb34349602s/date,cb34349602s_date
Annuaire du commerce Didot-Bottin,1909,1909,https://gallica.bnf.fr/ark:/12148/cb32697422n/date,cb32697422n_date
Annuaire du commerce et de l'industrie photographiques,1902,1914,https://gallica.bnf.fr/ark:/12148/cb32697432z/date,cb32697432z_date
Annuaire du Conseil héraldique de France,1888,1909,https://gallica.bnf.fr/ark:/12148/cb326974470/date,cb326974470_date
Annuaire du Corps impérial des ponts et chaussées pour ... : présenté à M. le conseiller d'Etat... directeur-général des ponts et chaussées / par Goeury,1806,1831,https://gallica.bnf.fr/ark:/12148/cb326974668/date,cb326974668_date
Annuaire du département de l'Orne .... 2e partie,1850,1860,https://gallica.bnf.fr/ark:/12148/cb44526218c/date,cb44526218c_date
Annuaire du département de la Drome pour l'an... / par Mr. Gueymar-Dupalais...,1804,1949,https://gallica.bnf.fr/ark:/12148/cb32697515n/date,cb32697515n_date
Annuaire du département des Hautes-Alpes,1803,1808,https://gallica.bnf.fr/ark:/12148/cb32697584g/date,cb32697584g_date
Annuaire du département des Hautes-Alpes,1835,1844,https://gallica.bnf.fr/ark:/12148/cb44471191t/date,cb44471191t_date
"Annuaire du département des Hautes-Pyrénées : contenant des renseignemens intéressans, soit pour les gens du pays, soit pour les étrangers ; terminé par la concordance du calendrier républicain avec le grégorien",1821,1821,https://gallica.bnf.fr/ark:/12148/cb32697585t/date,cb32697585t_date
Annuaire du département du Jura ...,1821,1890,https://gallica.bnf.fr/ark:/12148/cb32697599h/date,cb32697599h_date
Annuaire du département du Tarn,1836,1884,https://gallica.bnf.fr/ark:/12148/cb32697611j/date,cb32697611j_date
Annuaire du Lycée des arts,1794,1798,https://gallica.bnf.fr/ark:/12148/cb326976644/date,cb326976644_date
Annuaire du recrutement : guide pratique pour l'exécution des lois de 1832 et 1868 sur le recrutement de l'armée et la garde nationale mobile... / par le colonel Ch. Martin,1868,1870,https://gallica.bnf.fr/ark:/12148/cb45497088n/date,cb45497088n_date
